image_id,image_label,success_rate,incidentType,timeOfDay,roadConditions,weatherConditions,injuries,vehicleDamage,thirdPartyVehicle,witnesses,policeReport,policeReportFiledWithin24h,trafficViolation,previousClaims,description
11734,1,51.16158568733862,Fire,Night,Dry,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,3,A brief description of the incident.
11735,1,84.08057862519124,Collision,Morning,Construction Zone,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
11736,1,60.22857246877645,Fire,Night,Poor Visibility,Clear,no,fraud-related-damage,yes,no,yes,1,0,2,A brief description of the incident.
11737,1,79.8137383567405,Collision,Evening,Construction Zone,Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
11738,1,66.68706304151661,Theft,Afternoon,Dry,Heavy Rain,no,fraud-related-damage,no,yes,yes,0,0,0,A brief description of the incident.
11739,1,50.88455512620468,Collision,Morning,Poor Visibility,Rain,no,fraud-related-damage,no,yes,yes,1,1,1,A brief description of the incident.
11740,1,57.58622389650608,Collision,Evening,Dry,Clear,no,fraud-related-damage,no,no,yes,0,0,1,A brief description of the incident.
11741,1,64.52258737951976,Fire,Night,Wet,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
11742,1,70.01850078742595,Natural Disaster,Morning,Wet,Fog,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
11743,1,50.28779302932253,Fire,Evening,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,3,A brief description of the incident.
11744,1,82.31337667164046,Theft,Morning,Poor Visibility,Heavy Rain,yes,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
11745,1,58.390711570859075,Vandalism,Afternoon,Dry,Heavy Rain,no,fraud-related-damage,no,yes,yes,1,1,0,A brief description of the incident.
11746,1,84.0519179749255,Fire,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11747,1,70.67021619169174,Natural Disaster,Afternoon,Wet,Heavy Rain,no,fraud-related-damage,yes,no,no,1,0,1,A brief description of the incident.
11748,1,82.41458887161815,Collision,Morning,Wet,Rain,yes,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
11749,1,82.39654736794417,Theft,Morning,Dry,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
11750,1,79.78719911285252,Theft,Afternoon,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11751,1,42.75035414142706,Theft,Morning,Dry,Fog,no,fraud-related-damage,yes,no,yes,0,1,0,A brief description of the incident.
11752,1,64.47817951811427,Collision,Afternoon,Wet,Rain,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
11753,1,87.30999068840642,Natural Disaster,Afternoon,Dry,Fog,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
11754,1,81.13379936070803,Fire,Night,Dry,Heavy Rain,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
11755,1,82.79087502480796,Fire,Evening,Construction Zone,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
11756,1,86.77045221572183,Vandalism,Evening,Dry,Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
11757,1,82.3436352856774,Vandalism,Afternoon,Dry,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
11758,1,68.09977020559704,Fire,Afternoon,Dry,Rain,no,fraud-related-damage,no,yes,yes,1,0,1,A brief description of the incident.
11759,1,32.47108560691812,Collision,Afternoon,Poor Visibility,Rain,no,fraud-related-damage,no,no,no,0,0,3,A brief description of the incident.
11760,1,38.56623366376535,Vandalism,Night,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,0,1,1,A brief description of the incident.
11761,1,73.76182971494075,Natural Disaster,Evening,Construction Zone,Rain,no,fraud-related-damage,yes,no,yes,1,0,1,A brief description of the incident.
11762,1,77.9341020166912,Collision,Morning,Poor Visibility,Fog,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11763,1,85.38797573067686,Collision,Evening,Dry,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11764,1,73.17041913176561,Theft,Evening,Dry,Clear,no,fraud-related-damage,yes,yes,yes,1,0,2,A brief description of the incident.
11765,1,58.178626111886224,Natural Disaster,Night,Dry,Clear,no,fraud-related-damage,no,no,yes,0,0,1,A brief description of the incident.
11766,1,78.88612601939481,Natural Disaster,Afternoon,Construction Zone,Heavy Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
11767,1,71.13489552876398,Vandalism,Night,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
11768,1,86.83853460390905,Collision,Afternoon,Construction Zone,Rain,yes,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
11769,1,61.60552702922666,Vandalism,Evening,Construction Zone,Fog,no,fraud-related-damage,yes,no,yes,1,0,2,A brief description of the incident.
11770,1,81.78893953200983,Theft,Afternoon,Dry,Heavy Rain,yes,fraud-related-damage,no,yes,no,1,0,0,A brief description of the incident.
11771,1,80.45752272147834,Fire,Evening,Dry,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11772,1,80.05019163611368,Natural Disaster,Night,Wet,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11773,1,48.94953808578673,Vandalism,Morning,Construction Zone,Clear,yes,fraud-related-damage,no,yes,yes,0,0,1,A brief description of the incident.
11774,1,78.44880873678834,Theft,Night,Dry,Clear,no,fraud-related-damage,yes,no,no,1,0,1,A brief description of the incident.
11775,1,80.72437043646532,Natural Disaster,Evening,Poor Visibility,Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
11776,1,71.63595909168974,Theft,Evening,Wet,Clear,no,fraud-related-damage,no,no,no,1,0,1,A brief description of the incident.
11777,1,67.63533856290108,Theft,Afternoon,Dry,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
11778,1,53.982358138297755,Natural Disaster,Morning,Poor Visibility,Clear,no,fraud-related-damage,yes,no,yes,1,1,0,A brief description of the incident.
11779,1,68.42906993508151,Fire,Night,Poor Visibility,Clear,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
11780,1,78.43007614869958,Natural Disaster,Night,Dry,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
11781,1,83.26913178986625,Theft,Night,Wet,Heavy Rain,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
11782,1,86.16933893075777,Fire,Morning,Dry,Heavy Rain,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
11783,1,85.17110345969847,Vandalism,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11784,1,83.0677616551983,Fire,Night,Wet,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11785,1,82.73316909906299,Theft,Evening,Poor Visibility,Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
11786,1,66.66025185753713,Vandalism,Morning,Poor Visibility,Fog,yes,fraud-related-damage,yes,yes,no,0,0,0,A brief description of the incident.
11787,1,65.28796111404735,Theft,Morning,Construction Zone,Fog,no,fraud-related-damage,yes,yes,yes,0,0,0,A brief description of the incident.
11788,1,75.33646290102698,Collision,Afternoon,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
11789,1,81.11354165313946,Vandalism,Morning,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11790,1,83.1901292344194,Natural Disaster,Afternoon,Dry,Fog,yes,fraud-related-damage,no,yes,no,1,0,0,A brief description of the incident.
11791,1,42.98534125681483,Natural Disaster,Night,Poor Visibility,Clear,yes,fraud-related-damage,yes,no,yes,0,0,2,A brief description of the incident.
11792,1,56.58436638505349,Collision,Afternoon,Wet,Rain,no,fraud-related-damage,yes,no,yes,0,0,1,A brief description of the incident.
11793,1,41.82262556540415,Vandalism,Morning,Poor Visibility,Fog,no,fraud-related-damage,yes,no,yes,0,1,0,A brief description of the incident.
11794,1,46.786024982089366,Fire,Afternoon,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,0,1,0,A brief description of the incident.
11795,1,48.15148836152837,Natural Disaster,Evening,Wet,Clear,no,fraud-related-damage,no,no,yes,0,1,0,A brief description of the incident.
11796,1,64.53388753088618,Natural Disaster,Night,Construction Zone,Fog,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
11797,1,63.070783509620895,Vandalism,Morning,Poor Visibility,Rain,no,fraud-related-damage,no,no,yes,1,1,0,A brief description of the incident.
11798,1,47.58177600297886,Vandalism,Afternoon,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,2,A brief description of the incident.
11799,1,50.124457453460145,Fire,Morning,Wet,Fog,no,fraud-related-damage,no,yes,yes,1,1,1,A brief description of the incident.
11800,1,70.13998693370647,Collision,Morning,Dry,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,0,1,A brief description of the incident.
11801,1,80.96661533081505,Fire,Night,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
11802,1,80.68667816039365,Vandalism,Morning,Poor Visibility,Fog,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
11803,1,61.94217247806757,Natural Disaster,Evening,Wet,Heavy Rain,no,fraud-related-damage,yes,yes,no,0,0,0,A brief description of the incident.
11804,1,63.73036172705859,Vandalism,Afternoon,Dry,Heavy Rain,no,fraud-related-damage,no,no,no,1,0,2,A brief description of the incident.
11805,1,82.59285329326238,Fire,Night,Construction Zone,Fog,yes,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
11806,1,46.52497330243344,Theft,Morning,Dry,Fog,no,fraud-related-damage,yes,no,yes,0,1,0,A brief description of the incident.
11807,1,83.59576009051726,Natural Disaster,Afternoon,Wet,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11808,1,84.03332011392311,Natural Disaster,Afternoon,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
11809,1,84.38128567018416,Collision,Morning,Poor Visibility,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11810,1,36.16529136425122,Vandalism,Night,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,no,yes,0,0,3,A brief description of the incident.
11811,1,69.0003273068566,Natural Disaster,Afternoon,Dry,Fog,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
11812,1,60.691006469748515,Collision,Night,Wet,Rain,no,fraud-related-damage,yes,no,yes,0,0,1,A brief description of the incident.
11813,1,76.30243546654526,Collision,Night,Construction Zone,Clear,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
11814,1,68.9796967606872,Natural Disaster,Evening,Wet,Rain,no,fraud-related-damage,no,yes,yes,0,0,0,A brief description of the incident.
11815,1,69.30910422709906,Theft,Evening,Construction Zone,Rain,no,fraud-related-damage,yes,yes,yes,0,0,0,A brief description of the incident.
11816,1,78.69495035096966,Natural Disaster,Evening,Wet,Heavy Rain,no,fraud-related-damage,yes,no,yes,1,0,1,A brief description of the incident.
11817,1,30.676464107207845,Natural Disaster,Evening,Poor Visibility,Rain,yes,fraud-related-damage,no,no,yes,0,1,1,A brief description of the incident.
11818,1,68.22818323010262,Natural Disaster,Evening,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,no,0,0,0,A brief description of the incident.
11819,1,78.50739118761615,Natural Disaster,Night,Poor Visibility,Rain,yes,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11820,1,80.16783028007916,Collision,Evening,Dry,Rain,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
11821,1,67.58572888047182,Collision,Night,Poor Visibility,Fog,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
11822,1,64.3189607847831,Fire,Afternoon,Wet,Heavy Rain,yes,fraud-related-damage,no,yes,yes,0,0,0,A brief description of the incident.
11823,1,79.90568751533321,Vandalism,Morning,Wet,Clear,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
11824,1,63.22559714273653,Collision,Evening,Poor Visibility,Clear,no,fraud-related-damage,no,yes,yes,0,0,0,A brief description of the incident.
11825,1,70.66899055461414,Vandalism,Afternoon,Dry,Clear,no,fraud-related-damage,yes,no,yes,1,0,1,A brief description of the incident.
11826,1,82.01281765756495,Fire,Evening,Dry,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11827,1,78.28114045835174,Natural Disaster,Evening,Wet,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
11828,1,72.13370658873151,Fire,Morning,Dry,Clear,no,fraud-related-damage,yes,no,yes,0,0,0,A brief description of the incident.
11829,1,82.25297387235489,Natural Disaster,Night,Construction Zone,Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11830,1,83.45325805825135,Theft,Afternoon,Wet,Fog,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
11831,1,64.86930397239871,Natural Disaster,Evening,Wet,Heavy Rain,no,fraud-related-damage,yes,yes,yes,1,1,0,A brief description of the incident.
11832,1,79.28067494331142,Natural Disaster,Evening,Poor Visibility,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11833,1,82.168682140457,Theft,Night,Poor Visibility,Clear,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
11834,1,34.63264526626928,Fire,Night,Dry,Fog,no,fraud-related-damage,no,no,no,0,1,1,A brief description of the incident.
11835,1,87.91108513613558,Vandalism,Morning,Construction Zone,Heavy Rain,no,fraud-related-damage,no,yes,yes,1,0,0,A brief description of the incident.
11836,1,68.67164212528357,Theft,Morning,Wet,Clear,no,fraud-related-damage,no,no,yes,1,0,1,A brief description of the incident.
11837,1,83.59669754473448,Natural Disaster,Night,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11838,1,83.99356975290961,Theft,Evening,Poor Visibility,Fog,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11839,1,64.1447157515203,Collision,Afternoon,Construction Zone,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
11840,1,44.062267561657755,Vandalism,Night,Wet,Heavy Rain,no,fraud-related-damage,yes,no,no,0,0,2,A brief description of the incident.
11841,1,81.65661894716477,Vandalism,Evening,Construction Zone,Fog,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
11842,1,68.04721975253983,Fire,Evening,Wet,Heavy Rain,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
11843,1,80.04022938970037,Theft,Evening,Poor Visibility,Heavy Rain,no,fraud-related-damage,yes,no,no,1,0,0,A brief description of the incident.
11844,1,55.58930273556508,Vandalism,Afternoon,Wet,Rain,no,fraud-related-damage,no,yes,yes,1,0,2,A brief description of the incident.
11845,1,46.58640964276457,Natural Disaster,Morning,Wet,Heavy Rain,no,fraud-related-damage,no,yes,no,0,0,2,A brief description of the incident.
11846,1,81.06478227851309,Natural Disaster,Afternoon,Poor Visibility,Fog,no,fraud-related-damage,no,no,no,1,0,0,A brief description of the incident.
11847,1,58.701625399407476,Natural Disaster,Morning,Dry,Heavy Rain,no,fraud-related-damage,yes,no,no,1,1,0,A brief description of the incident.
11848,1,82.98276854333281,Collision,Evening,Dry,Rain,no,fraud-related-damage,yes,yes,yes,1,0,0,A brief description of the incident.
11849,1,55.84100962971207,Collision,Morning,Construction Zone,Heavy Rain,yes,fraud-related-damage,yes,no,yes,0,0,1,A brief description of the incident.
11850,1,85.69187474011004,Theft,Afternoon,Dry,Clear,no,fraud-related-damage,no,no,yes,1,0,0,A brief description of the incident.
11851,1,80.63811996804796,Collision,Afternoon,Construction Zone,Fog,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
11852,1,68.74771492636776,Collision,Evening,Poor Visibility,Rain,no,fraud-related-damage,no,no,no,0,0,0,A brief description of the incident.
11853,1,63.43950978579754,Vandalism,Night,Wet,Fog,no,fraud-related-damage,no,no,yes,0,0,0,A brief description of the incident.
11854,1,49.520983349555884,Natural Disaster,Morning,Poor Visibility,Fog,no,fraud-related-damage,no,yes,yes,0,1,0,A brief description of the incident.
11855,1,77.03910023988625,Theft,Morning,Wet,Rain,no,fraud-related-damage,yes,no,yes,1,0,0,A brief description of the incident.
